Id,SalePrice
1659,148393.36940467363
1660,109544.8495385004
1661,293612.9169759004
1662,290805.30905624374
1663,227857.2796585508
1664,288242.36049221933
1665,238936.99501099103
1666,210141.84249317658
1667,258664.0236925056
1668,245556.02582175698
1669,201266.73536377115
1670,233311.3680838216
1671,203164.67589542878
1672,274670.6099433721
1673,262373.04493228125
1674,234108.26323173923
1675,196327.45482172843
1676,195545.6618396752
1677,202250.80590292797
1678,252862.97240372
1679,254383.83342393933
1680,231363.60145807563
1681,215634.94909675347
1682,194426.98810816303
1683,199913.0699580883
1684,155751.011822999
1685,178840.55787479234
1686,152034.85649651673
1687,186258.25926970292
1688,130201.36346688429
1689,215454.7122721424
1690,157529.77958607636
1691,146625.28543153912
1692,192345.4850434148
1693,156716.704393067
1694,146794.36029965346
1695,146554.62729456922
1696,192020.85579724598
1697,147881.89626849678
1698,221195.23551747735
1699,177930.21739825731
1700,172975.52314241126
1701,177076.8859000765
1702,183716.04783927978
1703,165402.07055360466
1704,178936.79667130695
1705,129636.27522922342
1706,216684.697585736
1707,132304.05348426627
1708,150650.71680124628
1709,179541.01730497277
1710,147026.98612134493
1711,205107.26581150436
1712,167461.40290835654
1713,177606.04523235824
1714,148959.41754414205
1715,174180.18569803747
1716,138417.71569838404
1717,133038.44061663447
1718,108823.25181341535
1719,177667.2111224034
1720,146881.29892549996
1721,145796.8040826112
1722,107324.40042368387
1723,132087.82351079292
1724,140808.4233348993
1725,178092.23778412104
1726,148822.30022426054
1727,175110.68360344585
1728,150358.22885304916
1729,163949.87647914485
1730,196239.63699246422
1731,124171.21936194549
1732,120771.23490096627
1733,112657.93185298395
1734,106782.15623477202
1735,111070.71689129541
1736,104652.2102552
1737,180786.65283437516
1738,204079.25983690188
1739,263982.07322992885
1740,186158.39390461188
1741,159921.93447938963
1742,179366.97397200373
1743,184485.76164170468
1744,179949.94715779318
1745,178124.01487977413
1746,218454.17803907837
1747,220803.36750636235
1748,210853.6166253506
1749,145460.49857486662
1750,116342.79398194457
1751,180486.37307761138
1752,87957.60761221271
1753,138413.70414790517
1754,200366.42858855822
1755,136671.56894828987
1756,98639.53125146033
1757,65826.77262739521
1758,99407.30069032681
1759,139390.25876600077
1760,128393.06200445656
1761,144218.4849599831
1762,163697.155033644
1763,93322.95940914712
1764,79300.44655803309
1765,125820.8992252351
1766,128311.32338858016
1767,159097.59405189444
1768,89432.80497723499
1769,145922.21306914222
1770,125715.75095778349
1771,98185.40251945972
1772,104792.16694819157
1773,137766.91210325452
1774,141461.80032139286
1775,96305.08112220104
1776,96249.89142016355
1777,66742.26725893686
1778,110270.2011612478
1779,83715.88660056089
1780,195185.09590912063
1781,73919.76499682662
1782,113796.35810458656
1783,176909.85582426793
1784,156248.02503467773
1785,118443.23340132064
1786,177938.85922644334
1787,209246.0660734778
1788,94641.55714009261
1789,114400.5021684927
1790,110043.50753981489
1791,230726.18457212776
1792,116078.25523172402
1793,103831.51388738852
1794,125728.98525367357
1795,114679.71447801907
1796,93484.74961829092
1797,136425.27218952775
1798,83538.23537425125
1799,86912.59277162916
1800,113140.8766712595
1801,140428.515831649
1802,146185.4782380881
1803,154549.73395446286
1804,150182.16829417594
1805,91808.10859573266
1806,160381.10294414585
1807,243368.7225984783
1808,197817.11527104612
1809,168542.0393240192
1810,166210.09323327517
1811,172146.3122756662
1812,161057.1571957483
1813,150541.44111181202
1814,122583.91361642946
1815,48964.63626335494
1816,118989.37315684222
1817,169080.64871540354
1818,220494.53889588182
1819,157506.82407302866
1820,73483.41492200614
1821,141435.972825797
1822,179151.63799482657
1823,19573.828972914438
1824,102060.74451770922
1825,174267.49056883232
1826,95647.32735024733
1827,111153.45049532398
1828,150148.78012201784
1829,144755.0662061091
1830,191922.60267498562
1831,193670.04900249254
1832,153432.8149877459
1833,177764.70017038335
1834,152868.13861954483
1835,168293.82977897677
1836,127631.70274159628
1837,92932.35047794192
1838,128716.07330781152
1839,73757.6918008876
1840,204228.97157766475
1841,224782.76268021032
1842,148069.23879414788
1843,91943.36781253312
1844,145094.34186594468
1845,173535.67563820968
1846,114379.62641481274
1847,164664.42597937718
1848,51716.027622591835
1849,130235.97598306336
1850,131121.28915306815
1851,164718.4967116023
1852,95114.18826494395
1853,157795.92948702932
1854,160004.31660840963
1855,105900.69384580954
1856,177529.86619914
1857,156581.18736456812
1858,192630.58271207966
1859,144177.89086446646
1860,193039.78153498465
1861,133369.269052808
1862,243779.14123484737
1863,245320.40036265837
1864,245331.29393662506
1865,202196.03457853812
1866,178773.3154391669
1867,177188.10627968726
1868,163608.0019904447
1869,151676.5623486092
1870,154682.779426765
1871,159282.0593782309
1872,192546.5905998834
1873,211515.48767634417
1874,90922.36123761798
1875,192006.6392860707
1876,157161.8098635404
1877,131771.38199749467
1878,189487.12997119423
1879,135816.2338597961
1880,114744.22526006855
1881,154457.51256175328
1882,197204.6238457568
1883,157963.25814393436
1884,176462.93698723818
1885,148578.44511400486
1886,155025.27132306705
1887,155675.8335212353
1888,172190.31316387348
1889,182048.65341957562
1890,181586.67759376645
1891,149090.79259014118
1892,121008.5990470114
1893,152021.75395838852
1894,158091.2791895045
1895,120605.84923379536
1896,126708.85603193085
1897,146417.04311850425
1898,136419.87669113453
1899,121463.79859255248
1900,186172.8594785941
1901,150713.3339411404
1902,118344.24863233995
1903,245661.030097946
1904,135870.84114246408
1905,144120.91815763994
1906,102723.74709732688
1907,171009.05670322067
1908,158067.37841254033
1909,179902.6496326712
1910,175275.85539583082
1911,148816.58551352195
1912,199154.63726660647
1913,153424.64085645357
1914,47867.42657775703
1915,164949.78829040975
1916,29600.302947056167
1917,199352.53856900736
1918,152155.5111816947
1919,151199.4180457676
1920,137697.30275878083
1921,247183.94790318384
1922,211439.22025832938
1923,206908.1162953126
1924,252034.3178539429
1925,216721.37311726582
1926,219522.6549846674
1927,94546.89032609639
1928,116506.62011347219
1929,151905.92565311826
1930,95306.93632367959
1931,140713.6336841648
1932,162452.2896771067
1933,135847.18343835475
1934,137510.88959700445
1935,123923.90103363947
1936,147136.40463787247
1937,159904.78597177853
1938,128116.97407800418
1939,194214.5126485944
1940,198179.91206744153
1941,156729.83438547907
1942,123660.95399948892
1943,175873.87203563572
1944,245813.685184293
1945,177086.29499541948
1946,129130.6320158218
1947,221823.60786230722
1948,150735.76181597606
1949,204724.6211772933
1950,217319.56285358357
1951,201411.7139580578
1952,175649.53804727749
1953,140674.03099190275
1954,215463.91993448572
1955,145337.39633798337
1956,275927.516494847
1957,132204.40687759878
1958,223305.75204224614
1959,232707.01309667443
1960,104176.69905376567
1961,103384.40181499465
1962,124259.1192447346
1963,131549.09982560985
1964,140134.57402032433
1965,193866.72318970872
1966,149085.4741720393
1967,204310.7142754564
1968,257418.3641804947
1969,224236.22175595418
1970,253557.97733555685
1971,298342.3784650635
1972,253968.37506030992
1973,246834.59382103157
1974,262330.47744973155
1975,260641.32604919447
1976,238475.2237937714
1977,293765.6731545567
1978,281353.23173806723
1979,252945.85199005625
1980,194905.748411904
1981,246444.52443601144
1982,208798.30310976657
1983,199340.52645778266
1984,202747.79873541137
1985,176817.4348237927
1986,161419.83113799294
1987,162768.5635398605
1988,175310.31976026442
1989,182633.11073659308
1990,164293.0353216874
1991,210539.0722212503
1992,190302.58916951797
1993,137626.054034263
1994,188578.3585431713
1995,152267.00996467384
1996,175466.72669058674
1997,227347.39411185586
1998,194323.69140422216
1999,199050.8528843384
2000,227330.01936018994
2001,218000.71926457586
2002,156403.23774296418
2003,216816.7093438458
2004,205183.27022273903
2005,137369.9114280683
2006,177428.01218183758
2007,179319.252690717
2008,142155.89230130435
2009,208538.60216245212
2010,205195.12525835112
2011,101364.15586322128
2012,167478.7372348331
2013,135716.86100802495
2014,134520.66164002795
2015,167427.643379092
2016,143563.4001440843
2017,162521.36810489857
2018,92088.5131619706
2019,129967.8555379237
2020,137782.72978114872
2021,94038.96655619059
2022,158126.6464566858
2023,179248.43924164117
2024,190986.5056790993
2025,212483.28082523623
2026,161856.95509058633
2027,173382.07075971455
2028,192412.93508198467
2029,180829.73904440834
2030,205291.45287458078
2031,187093.6989972604
2032,160533.39705759595
2033,179871.60974136548
2034,180454.561072772
2035,179319.80148054127
2036,198362.410198701
2037,198762.83756149406
2038,251248.97347896677
2039,176844.53046212601
2040,235251.0192057452
2041,200683.44944221547
2042,174220.10687086705
2043,156374.54451615078
2044,146783.97606989805
2045,212571.5782568918
2046,165061.3491504073
2047,142175.7829842183
2048,133723.02277233443
2049,164474.58136121772
2050,157224.5796714995
2051,79176.08473952502
2052,132660.97807477566
2053,93389.33267306775
2054,90729.40019620437
2055,113515.51462578471
2056,76713.55724009953
2057,78959.15857268422
2058,157243.3816569866
2059,79729.42799212909
2060,122166.23882000535
2061,110112.50440617169
2062,89179.48065507351
2063,71782.31965913111
2064,104034.73615894897
2065,96284.80093866952
2066,142767.74216363044
2067,92151.74851387831
2068,161210.70864165522
2069,132595.04900006327
2070,160393.55619532528
2071,145107.37786666246
2072,184451.35450709437
2073,98018.6500868597
2074,115736.80475490933
2075,116159.56612279764
2076,110784.1243684088
2077,87690.08750712161
2078,88571.81695645067
2079,107913.41697616015
2080,106803.88504729372
2081,117060.75783141238
2082,157245.26441261263
2083,160933.5942969891
2084,113342.23715008397
2085,104416.11088164982
2086,136050.45247026367
2087,206633.51715056412
2088,172907.84768098735
2089,115289.27522150819
2090,167764.6494971894
2091,158677.3140308762
2092,160364.2038432791
2093,177112.2173433195
2094,124077.02512760225
2095,192377.3655761983
2096,97081.35445421265
2097,121767.45151186605
2098,167298.946173697
2099,89678.97691443804
2100,121143.01518359265
2101,217431.06704548103
2102,177750.55191483628
2103,135299.35738218666
2104,230146.12416255363
2105,169089.34544979324
2106,146821.36001495953
2107,245186.9540896568
2108,112858.8208540092
2109,131883.669601715
2110,176796.6004767761
2111,127157.59695314802
2112,171923.67253272177
2113,110574.3336413282
2114,155437.41915897085
2115,175612.59877884152
2116,143750.63315482365
2117,148159.54017706806
2118,131032.69586166603
2119,112144.15602332668
2120,152141.11175228626
2121,81680.26635487274
2122,109912.13953071616
2123,104990.66762518184
2124,197575.21244631577
2125,180273.59676902872
2126,171280.61168239202
2127,212154.3806335804
2128,164633.65229393303
2129,110532.73925883815
2130,134107.89452248556
2131,139495.46320113132
2132,130249.99302034844
2133,129179.649302606
2134,139109.8523710989
2135,108413.67401657796
2136,82969.90071789766
2137,99626.16179014095
2138,125107.00782671764
2139,127508.30920505145
2140,124855.3193829305
2141,103087.40489675805
2142,119225.45973575818
2143,143807.21916075426
2144,142791.05206124595
2145,101952.16481117495
2146,144402.39069774875
2147,192789.86178586725
2148,173491.3537944685
2149,161432.78354174722
2150,207908.94173394755
2151,150332.60559981447
2152,145369.7913895321
2153,184127.45821289386
2154,148354.12850714716
2155,161312.65989526262
2156,200010.42132812974
2157,145227.40749302047
2158,197373.2864003067
2159,181452.51299261552
2160,172239.10603865384
2161,170342.19481285097
2162,201945.83911913668
2163,204766.08091745595
2164,176294.5586873013
2165,191950.09150387128
2166,119998.27661335643
2167,134708.66193989344
2168,182199.00643850627
2169,177709.6395285073
2170,170988.14676452096
2171,133257.82508785703
2172,110674.30770918114
2173,172583.00120095018
2174,180902.98265808073
2175,219827.38887014307
2176,177569.52894958193
2177,211269.54114110116
2178,190774.72985528476
2179,135190.23251009843
2180,211463.85218798387
2181,166180.38871339874
2182,145524.5985974333
2183,146685.95883606176
2184,135745.9588270393
2185,113460.75465430658
2186,132764.9466379924
2187,194576.2036947828
2188,202574.78357028257
2189,298000.6658232731
2190,120783.0386769925
2191,149183.80861566163
2192,106091.66365733292
2193,132690.56820188934
2194,139416.07993996737
2195,78173.16761603318
2196,99861.4658799492
2197,140244.91316603788
2198,141786.3248830358
2199,227193.5845426599
2200,141260.75032229733
2201,144093.86631760176
2202,189228.48620980495
2203,154841.31084996305
2204,181702.84138509526
2205,124505.605949318
2206,113428.45030716817
2207,190578.3404352853
2208,171115.53401478435
2209,163673.06012459713
2210,159086.44288019964
2211,118755.27518367153
2212,145980.96664808615
2213,115170.58547583144
2214,172715.01525883455
2215,70124.88892162545
2216,124005.62278229426
2217,49777.361812666895
2218,119162.07176280813
2219,104529.57878581474
2220,91824.57433114035
2221,163561.03006524622
2222,172933.47259057622
2223,189367.56909759928
2224,206800.3939859564
2225,198701.88668709437
2226,164817.30606342695
2227,226488.53912738
2228,194890.47891629493
2229,237111.34170391076
2230,183833.22606197945
2231,211972.802303848
2232,201434.9006388532
2233,214251.93948188526
2234,182417.02264053636
2235,196730.2092805108
2236,215603.59383971358
2237,224375.58586424062
2238,172978.46788050217
2239,110500.1475196113
2240,131087.81738620758
2241,134566.55976304266
2242,132312.8296534817
2243,153656.5711616777
2244,117135.63893601028
2245,132249.45481596212
2246,120618.54445368538
2247,141158.33071487478
2248,84000.48579136873
2249,114252.39814487795
2250,106276.95247258706
2251,111979.0079476469
2252,138585.82561682654
2253,148245.6926426301
2254,148778.70198619383
2255,152261.57575091894
2256,142975.76900639568
2257,182381.60873900334
2258,105216.23822394366
2259,179727.35525182655
2260,116146.6731118183
2261,171354.38598426647
2262,169257.60036565905
2263,268628.50110347295
2264,258607.35428102105
2265,192089.4038449537
2266,192507.94586618897
2267,193064.93196172558
2268,218239.58704026905
2269,142625.1949276158
2270,163632.630105898
2271,161820.7974022528
2272,193121.3229427129
2273,170565.2507187697
2274,129128.591073484
2275,170012.92984870527
2276,187529.49243638336
2277,186556.5134249823
2278,105710.96005708132
2279,54130.84923354068
2280,120460.92509854946
2281,197836.88790860123
2282,168411.60536047386
2283,133981.46454711928
2284,131261.53427020297
2285,160136.18856856067
2286,80563.86725755912
2287,241150.90211472416
2288,237717.79769331944
2289,249357.13301531292
2290,270327.6785378251
2291,260582.86310179776
2292,246991.4518780449
2293,249078.3911127885
2294,271961.8048490251
2295,284373.03609438875
2296,261528.02687619012
2297,231776.25788638988
2298,236330.64090529256
2299,281611.13342841284
2300,272522.1997296858
2301,237758.56693964385
2302,223003.29894122787
2303,197271.7452605161
2304,233182.33717292795
2305,191327.31354412835
2306,186766.2253025263
2307,205566.48708262344
2308,225002.2932683145
2309,217899.26065789012
2310,191160.10797328505
2311,210473.0333750949
2312,150165.468313383
2313,148787.1306175106
2314,127382.98901049246
2315,160227.43074920183
2316,179216.94933742972
2317,128088.8172883809
2318,144108.7825051426
2319,166339.15078650878
2320,118058.70180906265
2321,182374.0926636261
2322,145067.92756879792
2323,139712.198101267
2324,155792.80729229836
2325,155988.2928820837
2326,134008.3404795102
2327,180127.55763870414
2328,191440.593556587
2329,152226.57392512495
2330,154212.93560401464
2331,216877.71709089796
2332,248350.87757791852
2333,217705.91570548835
2334,188393.1434047016
2335,163869.00601960925
2336,197162.93219720136
2337,149590.4308977335
2338,203900.22268607907
2339,185491.72238487715
2340,194896.03303759158
2341,181405.23672503224
2342,154564.36825660552
2343,155478.58742250275
2344,216594.32350291382
2345,192623.05681752993
2346,152467.3614300135
2347,154119.76279844207
2348,196600.0184089864
2349,206143.44108014807
2350,217024.72605521372
2351,200428.91133695553
2352,173105.70867140216
2353,212267.1835722655
2354,123753.60669764908
2355,115178.41357392739
2356,114949.54001043426
2357,136072.36419591628
2358,177569.3891867072
2359,208199.312747393
2360,145227.2994389378
2361,126826.0550418765
2362,175150.2905445159
2363,139425.0872332253
2364,156036.21760964772
2365,227371.9444460515
2366,158706.50338849466
2367,169521.56681832968
2368,168023.49083742878
2369,213537.9069428007
2370,167946.55674068656
2371,149170.20243625727
2372,164535.3503829852
2373,209800.58472218752
2374,228935.85936876887
2375,202980.26305698312
2376,164911.41743289185
2377,191452.16076416863
2378,101474.64743446898
2379,206849.45489772328
2380,141866.38051044027
2381,135310.36352447636
2382,151764.38998560724
2383,166681.28094554445
2384,198193.1864258517
2385,139039.35755704998
2386,97740.44160319745
2387,114053.96150097213
2388,136487.38408456772
2389,84454.7126008785
2390,94734.24689635541
2391,99565.35813830893
2392,102465.53329332022
2393,88717.49763800998
2394,115666.3020680692
2395,191516.16552080977
2396,92638.81850981351
2397,177295.00492808258
2398,125724.77819958352
2399,106646.79910505953
2400,104595.5363322627
2401,123075.69012102007
2402,69260.344443891
2403,167708.0765441493
2404,103289.7061433341
2405,137517.59019481996
2406,80070.61354518076
2407,77040.79662679456
2408,159032.17557755852
2409,85907.38031600454
2410,127661.489111946
2411,80397.4801949762
2412,121757.3897109712
2413,92864.59746014951
2414,132034.40142527974
2415,141182.8591307173
2416,99766.37947790665
2417,90063.17443830572
2418,106403.9569302707
2419,115572.01418840246
2420,93064.87934522511
2421,108721.59817752415
2422,147748.32601853338
2423,175657.7198411292
2424,131289.52131891673
2425,224711.01670987022
2426,183116.31993837672
2427,191591.1244899397
2428,185298.24668420976
2429,72655.47615246283
2430,115448.77181959973
2431,120434.40935754885
2432,112474.12379218999
2433,104161.84710045731
2434,94222.82772007812
2435,113843.48936551448
2436,112468.58070027128
2437,104271.77251179385
2438,91842.88179068817
2439,120312.38910373145
2440,181757.77605960687
2441,121746.44980082777
2442,156420.18429227057
2443,128810.67955565987
2444,158435.07215275656
2445,133215.27982239396
2446,198342.91242190485
2447,217905.43390383487
2448,183042.6346100699
2449,151791.41584444128
2450,174466.207172216
2451,188493.83022188337
2452,214690.94203047213
2453,108603.65632698192
2454,130225.07153267371
2455,121512.99061811481
2456,147156.38095878335
2457,145136.05808547768
2458,160100.14645842562
2459,139189.72542819483
2460,162105.9364877211
2461,152166.64945029592
2462,179672.39235982558
2463,113478.07282199185
2464,204367.9003271615
2465,139618.46562427573
2466,145411.79366264478
2467,173445.68124868444
2468,118866.56631837231
2469,114422.52801747383
2470,167697.2786215789
2471,168512.92622470716
2472,162248.8962098998
2473,130043.25689224197
2474,102849.5332651296
2475,181038.38146064832
2476,189735.50652082887
2477,147986.01780930982
2478,120494.53418219995
2479,129467.95544089799
2480,152639.71726635774
2481,117748.09754847638
2482,145772.8944464155
2483,120962.95731608494
2484,128342.20509263544
2485,163342.50034904687
2486,120088.44023914465
2487,192776.96060172416
2488,165530.92514790085
2489,125757.54916554985
2490,199097.58457178244
2491,139016.25167606818
2492,127322.15473781775
2493,188073.09878190386
2494,171242.4238844626
2495,137972.54228875722
2496,188492.97231288886
2497,148436.79416140667
2498,103459.4888279089
2499,109856.00975562102
2500,154156.62047074226
2501,138884.36233150214
2502,216385.14142750212
2503,166761.8479955801
2504,173218.51940655443
2505,191136.852125821
2506,165835.79519907487
2507,204162.9335693148
2508,164219.96555736972
2509,176199.67654277015
2510,148820.19982524525
2511,162584.90539147452
2512,177523.68938162853
2513,169198.24544771345
2514,165533.1782196934
2515,138832.54893570673
2516,146309.5720417496
2517,149172.13258794896
2518,160646.74653597825
2519,200855.979898389
2520,193157.91196076004
2521,167910.6296496847
2522,191820.1322056621
2523,98039.18015017526
2524,154403.20081958914
2525,182238.0457476398
2526,142706.8788292281
2527,131329.5340703071
2528,89127.97899451644
2529,79877.82560432832
2530,137360.73200408395
2531,169331.39118896483
2532,184250.6386063009
2533,166989.720710458
2534,141213.98972629252
2535,222512.5415674138
2536,201883.64923752242
2537,154914.3516988692
2538,171213.42272873502
2539,154025.42866662267
2540,169667.2049012603
2541,172109.70006415097
2542,181204.23617257155
2543,112642.49345108923
2544,104679.48877056123
2545,202622.76529439498
2546,134889.91290067742
2547,161740.6636788967
2548,255133.99578684248
2549,166252.96985129858
2550,334816.1568421789
2551,150211.16192483556
2552,147244.85514559742
2553,78413.90938100453
2554,193995.05326465075
2555,133937.9658189286
2556,137579.85319653846
2557,142867.43765412946
2558,215796.4943796678
2559,127008.26318707816
2560,142301.33367849476
2561,148312.80343370186
2562,143697.8511483493
2563,179138.57282089267
2564,188242.11969304623
2565,122796.26366374284
2566,143584.44941726077
2567,151100.57034071127
2568,167504.1115932122
2569,115352.76400210233
2570,140258.12855754065
2571,159017.66947188432
2572,137264.54844427705
2573,157249.10770150612
2574,194440.67037240003
2575,103268.38723371568
2576,119807.30131549259
2577,121866.16649544275
2578,67367.64349908958
2579,42187.27987687234
2580,148652.7355449276
2581,88759.11515100833
2582,80203.35119074918
2583,171393.32824203774
2584,131052.81536316805
2585,130168.02129406844
2586,168543.22651966917
2587,161280.79597007023
2588,149942.08794089244
2589,166001.22561421752
2590,200408.47411963498
2591,237436.80302111444
2592,198679.40111261574
2593,174348.5495372781
2594,253634.20719031908
2595,195173.32310390455
2596,218651.4902377485
2597,169364.6753698806
2598,268306.91205657634
2599,233929.06975967137
2600,183439.22060426616
2601,114468.87212263534
2602,108020.04237231812
2603,136566.9454045156
2604,101199.5512064069
2605,110561.1723221877
2606,166734.14675051015
2607,148759.38485991483
2608,218213.7796149609
2609,194933.02770016724
2610,76305.27233487242
2611,121250.86201306447
2612,189730.6756484531
2613,98898.09528358426
2614,127223.32956581617
2615,90190.50927441158
2616,101982.86386185545
2617,173816.51186668253
2618,138821.86285278393
2619,173212.49267276976
2620,148815.6878028932
2621,160843.1246530555
2622,155452.02218729095
2623,183048.3673307949
2624,207328.7958589818
2625,208584.5793038894
2626,135661.79368097437
2627,166822.39681299066
2628,268315.6639104807
2629,272195.9043559771
2630,257961.05433929965
2631,276759.5367066544
2632,259074.7448059364
2633,192899.8141594289
2634,205944.8594530951
2635,122121.05231849247
2636,253904.01782470543
2637,158126.35701457932
2638,200446.55991049684
2639,196949.13702114727
2640,118645.38300153807
2641,93459.08337749349
2642,156479.78196792875
2643,157112.94433691516
2644,154330.1177584661
2645,149936.0279145973
2646,146571.57325961447
2647,133324.76327312953
2648,200745.07233590368
2649,114143.82204439727
2650,195365.99945182045
2651,197569.71136687178
2652,262949.877402065
2653,239353.70935951048
2654,185646.94272277123
2655,238888.55367914974
2656,268686.05114885024
2657,242611.6962438486
2658,267644.43547990464
2659,269162.1801970256
2660,250707.1807498385
2661,231784.38273426413
2662,226904.84784256198
2663,228856.13021346024
2664,222110.19130912868
2665,248805.63638766727
2666,232710.41110304618
2667,152320.85380608667
2668,140132.41523050098
2669,158907.65602407977
2670,207459.1183961389
2671,155910.3663375117
2672,170365.82994786894
2673,162534.66449035847
2674,137920.17505604352
2675,156475.3684801652
2676,190385.29316962737
2677,156472.30345892755
2678,201141.87175250184
2679,184154.65439246446
2680,216013.91856800427
2681,233769.34973110503
2682,208082.0412679283
2683,259940.6289350472
2684,244188.73804209105
2685,196110.04829873343
2686,191565.0167136745
2687,155953.9504058782
2688,141705.2640151767
2689,142657.09162197672
2690,243793.70887392588
2691,169439.7537245226
2692,135403.81517259605
2693,140832.99286098144
2694,126359.90227640606
2695,161814.42303159978
2696,157142.49612891942
2697,202500.4782022016
2698,166830.90136305772
2699,208978.76377070078
2700,173423.41477846613
2701,160647.30216634698
2702,123686.17126745186
2703,145466.21269304107
2704,125606.79715278864
2705,143298.7832427668
2706,124454.31109132036
2707,111396.6031386822
2708,124839.44836923412
2709,80934.43202101398
2710,143564.85242904606
2711,240566.07374916534
2712,211983.5044973776
2713,166840.05544366981
2714,193190.0572581191
2715,180090.88094700626
2716,208731.96657503478
2717,186052.39137169783
2718,147144.24064684892
2719,184113.38734770787
2720,121716.59930975127
2721,124948.89621944007
2722,159769.25876109523
2723,101697.0468094704
2724,94772.6341391931
2725,123379.79002610383
2726,140058.79787655047
2727,180269.1787025215
2728,108772.84911404722
2729,149966.4834254544
2730,93442.8655329587
2731,119361.99138363541
2732,93937.66120197118
2733,174419.8453651718
2734,150718.45569277834
2735,68438.10919862549
